Log ID,Production Date,SKU,Lot Number, Quantity Boxes 
4132,2024-01-18,CHIPS-SUGAR-1234,LOT45310, 70 
4133,2024-01-19,CHIPS-HOT-1234,LOT45310, 504 
4134,2024-01-19,CHIPS-KETTLE-1234,LOT45310, 390 
4135,2024-01-19,CHIPS-KETTLE-1234,LOT45310, 390 
4136,2024-01-19,CHIPS-HOT-1234,LOT45310, 390 
4137,2024-01-19,CHIPS-HOT-1234,LOT45311, 252 
4138,2024-01-19,CHIPS-HOT-1234,LOT45311, 390 
4139,2024-01-19,CHIPS-CHEESE-1234,LOT45311, 110 
4140,2024-01-19,CHIPS-CHEESE-1234,LOT45311, 410 
4141,2024-01-19,CHIPS-HOT-1234,LOT45311, 288 
4142,2024-01-19,CHIPS-HOT-1234,LOT45311, 15 
4143,2024-01-22,CHIPS-MINI-1234,LOT45314, 252 
4144,2024-01-22,CHIPS-MINI-1234,LOT45314, 201 
4145,2024-01-22,CHIPS-MINI-1234,LOT45314, 468 
4146,2024-01-22,CHIPS-MINI-1234,LOT45314," 2,400 "
4147,2024-01-22,CHIPS-MINI-1234,LOT45314, 84 
4148,2024-01-23,CHIPS-MINI-1234,LOT45314," 2,400 "
4149,2024-01-23,CHIPS-MINI-1234,LOT45314, 48 
4150,2024-01-23,CHIPS-MINI-1234,LOT45314, 28 
4151,2024-01-23,CHIPS-MINI-1234,LOT45314, 390 
4152,2024-01-23,CHIPS-MINI-1234,LOT45315, 247 
4153,2024-01-23,CHIPS-MINI-1234,LOT45315, 361 
4154,2024-01-23,CHIPS-MINI-1234,LOT45315," 2,750 "
4155,2024-01-23,CHIPS-JUMBO-1234,LOT45315, 253 
4156,2024-01-24,CHIPS-HOT-1234,LOT45315, 164 
4157,2024-01-24,CHIPS-HOT-1234,LOT45315, 249 
4158,2024-01-24,CHIPS-HOT-1234,LOT45316, 252 
4159,2024-01-24,CHIPS-HOT-1234,LOT45316, 131 
4160,2024-01-24,CHIPS-CHEESE-1234,LOT45316, 252 
4161,2024-01-24,CHIPS-CHEESE-1234,LOT45316, 390 
4162,2024-01-24,CHIPS-CHEESE-1234,LOT45316, 390 
4163,2024-01-24,CHIPS-CHEESE-1234,LOT45316, 175 
4164,2024-01-24,CHIPS-HOT-1234,LOT45316, 199 
4165,2024-01-24,CHIPS-HOT-1234,LOT45316," 1,745 "
4166,2024-01-24,CHIPS-HOT-1234,LOT45316," 2,400 "
4167,2024-01-25,CHIPS-HOT-1234,LOT45316, 301 
4168,2024-01-25,CHIPS-HOT-1234,LOT45316, 165 
4170,2024-01-26,CHIPS-KETTLE-1234,LOT45318, 31 
4171,2024-01-26,CHIPS-KETTLE-1234,LOT45318, 200 
4172,2024-01-26,CHIPS-KETTLE-1234,LOT45318, 553 
4173,2024-01-26,CHIPS-SUGAR-1234,LOT45318, 395 
4174,2024-01-26,CHIPS-TOMYUM-1234,LOT45318, 390 
4175,2024-01-26,CHIPS-SUGAR-1234,LOT45318," 2,212 "
4176,2024-01-26,CHIPS-TOMYUM-1234,LOT45318, 252 
4177,2024-01-26,CHIPS-TOMYUM-1234,LOT45318, 150 
4178,2024-01-26,CHIPS-TOMYUM-1234,LOT45318," 2,119 "
4179,2024-01-29,CHIPS-MINI-1234,LOT45320, 390 
4180,2024-01-29,CHIPS-MINI-1234,LOT45320, 252 
4181,2024-01-29,CHIPS-MINI-1234,LOT45321, 177 
4182,2024-01-29,CHIPS-BAKED-1234,LOT45321, 390 
4183,2024-01-29,CHIPS-JUMBO-1234,LOT45321, 163 
4184,2024-01-29,CHIPS-JUMBO-1234,LOT45321, 391 
4185,2024-01-29,CHIPS-JUMBO-1234,LOT45321, 393 
4186,2024-01-29,CHIPS-MINI-1234,LOT45321," 5,980 "
4187,2024-01-29,CHIPS-MINI-1234,LOT45321, 504 
4188,2024-01-29,CHIPS-MINI-1234,LOT45321, 121 
4189,2024-01-30,CHIPS-HOT-1234,LOT45322, 198 
4190,2024-01-30,CHIPS-HOT-1234,LOT45322, 107 
4191,2024-01-30,CHIPS-CHEESE-1234,LOT45322, 252 
4192,2024-01-30,CHIPS-HOT-1234,LOT45322, 390 
4193,2024-01-30,CHIPS-HOT-1234,LOT45322, 390 
4194,2024-01-30,CHIPS-CHEESE-1234,LOT45322, 70 
4195,2024-01-30,CHIPS-HOT-1234,LOT45322, 504 
4196,2024-01-30,CHIPS-HOT-1234,LOT45322, 416 
4197,2024-01-30,CHIPS-HOT-1234,LOT45322, 4 
4198,2024-01-31,CHIPS-PEPPER-1234,LOT45322, 263 
4199,2024-01-31,CHIPS-PEPPER-1234,LOT45322, 390 
4200,2024-01-31,CHIPS-PEPPER-1234,LOT45323," 5,890 "
4201,2024-01-31,CHIPS-SALT-1234,LOT45323," 4,680 "
4202,2024-01-31,CHIPS-SALT-1234,LOT45323, 390 
4203,2024-01-31,CHIPS-KETTLE-1234,LOT45323, 390 
4204,2024-01-31,CHIPS-SALT-1234,LOT45323, 393 
4205,2024-01-31,CHIPS-SALT-1234,LOT45323, 252 
4206,2024-01-31,CHIPS-SALT-1234,LOT45323, 145 
4207,2024-02-01,CHIPS-MINI-1234,LOT45323, 600 
4208,2024-02-01,CHIPS-MINI-1234,LOT45323, 135 
4209,2024-02-01,CHIPS-JUMBO-1234,LOT45324, 85 
4210,2024-02-01,CHIPS-JUMBO-1234,LOT45324, 390 
4211,2024-02-01,CHIPS-JUMBO-1234,LOT45324, 236 
4212,2024-02-01,CHIPS-JUMBO-1234,LOT45324," 3,451 "
4213,2024-02-01,CHIPS-MINI-1234,LOT45324, 552 
4214,2024-02-01,CHIPS-MINI-1234,LOT45324," 3,126 "
4215,2024-02-01,CHIPS-MINI-1234,LOT45324, 52 
4216,2024-02-02,CHIPS-HOT-1234,LOT45324, 400 
4217,2024-02-02,CHIPS-HOT-1234,LOT45325, 400 
4218,2024-02-02,CHIPS-CHEESE-1234,LOT45325, 271 
4219,2024-02-02,CHIPS-HOT-1234,LOT45325, 402 
4220,2024-02-02,CHIPS-BAKED-1234,LOT45325, 390 
4221,2024-02-02,CHIPS-KETTLE-1234,LOT45325, 390 
4222,2024-02-02,CHIPS-KETTLE-1234,LOT45325, 378 
4223,2024-02-02,CHIPS-HOT-1234,LOT45325, 290 
4224,2024-02-05,CHIPS-SUGAR-1234,LOT45327, 234 
4225,2024-02-05,CHIPS-SUGAR-1234,LOT45327, 118 
4226,2024-02-05,CHIPS-TOMYUM-1234,LOT45328, 251 
4227,2024-02-05,CHIPS-TOMYUM-1234,LOT45328, 393 
4228,2024-02-05,CHIPS-TOMYUM-1234,LOT45328," 3,120 "
4229,2024-02-05,CHIPS-SUGAR-1234,LOT45328, 390 
4230,2024-02-05,CHIPS-SUGAR-1234,LOT45328," 4,680 "
4231,2024-02-05,CHIPS-SUGAR-1234,LOT45328, 399 
4232,2024-02-06,CHIPS-SUGAR-1234,LOT45328, 195 
4233,2024-02-06,CHIPS-SUGAR-1234,LOT45328, 390 
4234,2024-02-06,CHIPS-KETTLE-1234,LOT45328, 53 
4235,2024-02-06,CHIPS-KETTLE-1234,LOT45328, 347 
4236,2024-02-06,CHIPS-MINI-1234,LOT45328, 216 
4237,2024-02-06,CHIPS-MINI-1234,LOT45328, 84 
4238,2024-02-06,CHIPS-MINI-1234,LOT45329, 155 
4239,2024-02-06,CHIPS-MINI-1234,LOT45329, 390 
4240,2024-02-06,CHIPS-MINI-1234,LOT45329, 390 
4241,2024-02-06,CHIPS-JUMBO-1234,LOT45329, 390 
4242,2024-02-06,CHIPS-JUMBO-1234,LOT45329, 278 
4243,2024-02-06,CHIPS-JUMBO-1234,LOT45329, 390 
4244,2024-02-06,CHIPS-MINI-1234,LOT45329, 432 
4245,2024-02-06,CHIPS-MINI-1234,LOT45329, 177 
4246,2024-02-07,CHIPS-HOT-1234,LOT45329, 36 
4247,2024-02-07,CHIPS-HOT-1234,LOT45329, 252 
4248,2024-02-07,CHIPS-HOT-1234,LOT45330, 229 
4249,2024-02-07,CHIPS-CHEESE-1234,LOT45330, 300 
4250,2024-02-07,CHIPS-CHEESE-1234,LOT45330, 113 
4251,2024-02-07,CHIPS-HOT-1234,LOT45330," 2,937 "
4252,2024-02-07,CHIPS-HOT-1234,LOT45330, 504 
4253,2024-02-07,CHIPS-CHEESE-1234,LOT45330, 390 
4254,2024-02-07,CHIPS-CHEESE-1234,LOT45330, 392 
4255,2024-02-07,CHIPS-HOT-1234,LOT45330, 241 
4256,2024-02-08,CHIPS-HOT-1234,LOT45330, 61 
4257,2024-02-08,CHIPS-BAKED-1234,LOT45330, 421 
4258,2024-02-08,CHIPS-MINI-1234,LOT45331, 360 
4259,2024-02-08,CHIPS-MINI-1234,LOT45331, 252 
4260,2024-02-08,CHIPS-MINI-1234,LOT45331, 189 
4261,2024-02-08,CHIPS-MINI-1234,LOT45331," 2,810 "
4262,2024-02-09,CHIPS-MINI-1234,LOT45331, 300 
4263,2024-02-09,CHIPS-KETTLE-1234,LOT45331, 390 
4264,2024-02-09,CHIPS-MINI-1234,LOT45331, 85 
4265,2024-02-09,CHIPS-JUMBO-1234,LOT45332, 252 
4266,2024-02-09,CHIPS-JUMBO-1234,LOT45332, 252 
4267,2024-02-09,CHIPS-JUMBO-1234,LOT45332, 252 
4268,2024-02-09,CHIPS-MINI-1234,LOT45332, 749 
4269,2024-02-09,CHIPS-JUMBO-1234,LOT45332, 159 
4270,2024-02-09,CHIPS-JUMBO-1234,LOT45332," 1,755 "
4271,2024-02-12,CHIPS-CHEESE-1234,LOT45335, 252 
4273,2024-02-12,CHIPS-CHEESE-1234,LOT45335, 255 
4275,2024-02-12,CHIPS-HOT-1234,LOT45335, 391 
4276,2024-02-12,CHIPS-HOT-1234,LOT45335, 294 
4277,2024-02-12,CHIPS-HOT-1234,LOT45335, 25 
4278,2024-02-12,CHIPS-HOT-1234,LOT45335, 8 
4279,2024-02-13,CHIPS-CHEESE-1234,LOT45335, 453 
4280,2024-02-13,CHIPS-JUMBO-1234,LOT45336, 390 
4281,2024-02-13,CHIPS-MINI-1234,LOT45336, 86 
4282,2024-02-13,CHIPS-JUMBO-1234,LOT45336, 252 
4283,2024-02-13,CHIPS-JUMBO-1234,LOT45336, 242 
4284,2024-02-13,CHIPS-JUMBO-1234,LOT45336, 392 
4285,2024-02-13,CHIPS-CHEESE-1234,LOT45336, 216 
4286,2024-02-13,CHIPS-CHEESE-1234,LOT45336, 104 
4287,2024-02-14,CHIPS-PEPPER-1234,LOT45336, 67 
4288,2024-02-14,CHIPS-SALT-1234,LOT45336, 90 
4289,2024-02-14,CHIPS-SALT-1234,LOT45336, 62 
4290,2024-02-14,CHIPS-SALT-1234,LOT45337, 252 
4291,2024-02-14,CHIPS-PEPPER-1234,LOT45337, 390 
4292,2024-02-14,CHIPS-SALT-1234,LOT45337, 168 
4293,2024-02-14,CHIPS-SALT-1234,LOT45337, 393 
4294,2024-02-14,CHIPS-PEPPER-1234,LOT45337," 5,238 "
4295,2024-02-15,CHIPS-TOMYUM-1234,LOT45337, 20 
4296,2024-02-15,CHIPS-BAKED-1234,LOT45337, 23 
4297,2024-02-15,CHIPS-BAKED-1234,LOT45337, 368 
4298,2024-02-15,CHIPS-TOMYUM-1234,LOT45337, 216 
4299,2024-02-15,CHIPS-TOMYUM-1234,LOT45337, 113 
4300,2024-02-15,CHIPS-TOMYUM-1234,LOT45337, 18 
4301,2024-02-15,CHIPS-TOMYUM-1234,LOT45337, 390 
4302,2024-02-15,CHIPS-SUGAR-1234,LOT45338, 450 
4303,2024-02-15,CHIPS-TOMYUM-1234,LOT45338," 3,162 "
4304,2024-02-15,CHIPS-SUGAR-1234,LOT45338," 3,287 "
4305,2024-02-15,CHIPS-SUGAR-1234,LOT45338, 156 
4306,2024-02-15,CHIPS-SUGAR-1234,LOT45338, 391 
4307,2024-02-15,CHIPS-TOMYUM-1234,LOT45338, 389 
4308,2024-02-16,CHIPS-CHEESE-1234,LOT45338, 163 
4309,2024-02-16,CHIPS-HOT-1234,LOT45339, 504 
4310,2024-02-16,CHIPS-HOT-1234,LOT45339, 496 
4311,2024-02-16,CHIPS-KETTLE-1234,LOT45339, 176 
4312,2024-02-16,CHIPS-KETTLE-1234,LOT45339, 249 
4313,2024-02-16,CHIPS-KETTLE-1234,LOT45339, 355 
4314,2024-02-16,CHIPS-CHEESE-1234,LOT45339, 390 
4315,2024-02-16,CHIPS-HOT-1234,LOT45339, 390 
4316,2024-02-16,CHIPS-HOT-1234,LOT45339, 328 
4317,2024-02-16,CHIPS-CHEESE-1234,LOT45339, 360 
4318,2024-02-16,CHIPS-CHEESE-1234,LOT45339, 236 
4319,2024-02-19,CHIPS-MINI-1234,LOT45342, 500 
4320,2024-02-19,CHIPS-MINI-1234,LOT45342, 390 
4321,2024-02-19,CHIPS-MINI-1234,LOT45342, 252 
4322,2024-02-19,CHIPS-MINI-1234,LOT45342, 120 
4323,2024-02-19,CHIPS-MINI-1234,LOT45342, 392 
4324,2024-02-20,CHIPS-SUGAR-1234,LOT45342, 500 
4325,2024-02-20,CHIPS-SUGAR-1234,LOT45343, 252 
4326,2024-02-20,CHIPS-SUGAR-1234,LOT45343, 52 
4327,2024-02-20,CHIPS-TOMYUM-1234,LOT45343, 252 
4328,2024-02-20,CHIPS-SUGAR-1234,LOT45343," 9,423 "
4329,2024-02-20,CHIPS-TOMYUM-1234,LOT45343, 160 
4330,2024-02-21,CHIPS-JUMBO-1234,LOT45343, 252 
4331,2024-02-21,CHIPS-JUMBO-1234,LOT45344, 252 
4332,2024-02-21,CHIPS-JUMBO-1234,LOT45344, 196 
4333,2024-02-21,CHIPS-JUMBO-1234,LOT45344," 2,970 "
4334,2024-02-21,CHIPS-JUMBO-1234,LOT45344, 252 
4335,2024-02-21,CHIPS-JUMBO-1234,LOT45344, 68 
4336,2024-02-21,CHIPS-JUMBO-1234,LOT45344, 390 
4337,2024-02-21,CHIPS-JUMBO-1234,LOT45344, 390 
4338,2024-02-22,CHIPS-BAKED-1234,LOT45344, 35 
4339,2024-02-22,CHIPS-MINI-1234,LOT45344, 252 
4340,2024-02-22,CHIPS-MINI-1234,LOT45344, 92 
4341,2024-02-22,CHIPS-MINI-1234,LOT45344, 390 
4342,2024-02-22,CHIPS-MINI-1234,LOT45344, 689 
4343,2024-02-22,CHIPS-MINI-1234,LOT45345, 390 
4344,2024-02-22,CHIPS-MINI-1234,LOT45345, 390 
4345,2024-02-22,CHIPS-MINI-1234,LOT45345, 390 
4346,2024-02-22,CHIPS-MINI-1234,LOT45345, 252 
4347,2024-02-22,CHIPS-BAKED-1234,LOT45345, 256 
4348,2024-02-22,CHIPS-MINI-1234,LOT45345, 191 
4349,2024-02-22,CHIPS-MINI-1234,LOT45345," 4,279 "
4350,2024-02-23,CHIPS-CHEESE-1234,LOT45345, 216 
4351,2024-02-23,CHIPS-CHEESE-1234,LOT45345, 99 
4352,2024-02-23,CHIPS-KETTLE-1234,LOT45345, 74 
4353,2024-02-23,CHIPS-KETTLE-1234,LOT45345, 444 
4354,2024-02-23,CHIPS-CHEESE-1234,LOT45345, 390 
4355,2024-02-23,CHIPS-CHEESE-1234,LOT45346, 369 
4356,2024-02-23,CHIPS-HOT-1234,LOT45346, 500 
4357,2024-02-23,CHIPS-HOT-1234,LOT45346, 390 
4358,2024-02-23,CHIPS-HOT-1234,LOT45346, 267 
4359,2024-02-23,CHIPS-HOT-1234,LOT45346, 392 
4360,2024-02-26,CHIPS-MINI-1234,LOT45348, 216 
4361,2024-02-26,CHIPS-MINI-1234,LOT45348, 284 
4362,2024-02-26,CHIPS-MINI-1234,LOT45348," 1,000 "
4363,2024-02-26,CHIPS-JUMBO-1234,LOT45348, 360 
4364,2024-02-26,CHIPS-JUMBO-1234,LOT45349, 240 
4365,2024-02-26,CHIPS-JUMBO-1234,LOT45349," 3,000 "
4366,2024-02-27,CHIPS-SUGAR-1234,LOT45350, 278 
4367,2024-02-27,CHIPS-SUGAR-1234,LOT45350," 3,336 "
4368,2024-02-28,CHIPS-SUGAR-1234,LOT45350, 400 
4369,2024-02-28,CHIPS-SUGAR-1234,LOT45350, 117 
4370,2024-02-28,CHIPS-SUGAR-1234,LOT45351, 155 
4371,2024-02-28,CHIPS-KETTLE-1234,LOT45351, 785 
4372,2024-02-28,CHIPS-SALT-1234,LOT45351," 3,921 "
4373,2024-02-28,CHIPS-PEPPER-1234,LOT45351," 7,809 "
4374,2024-02-28,CHIPS-SALT-1234,LOT45351, 235 
4375,2024-02-28,CHIPS-SALT-1234,LOT45351, 393 
4376,2024-02-28,CHIPS-PEPPER-1234,LOT45351, 292 
4377,2024-02-29,CHIPS-BAKED-1234,LOT45351, 169 
4378,2024-02-29,CHIPS-BAKED-1234,LOT45351, 310 
4379,2024-02-29,CHIPS-HOT-1234,LOT45352, 504 
4380,2024-03-01,CHIPS-KETTLE-1234,LOT45352, 784 
4381,2024-03-04,CHIPS-MINI-1234,LOT45356, 504 
4382,2024-03-04,CHIPS-MINI-1234,LOT45356, 419 
4383,2024-03-04,CHIPS-MINI-1234,LOT45356, 462 
4384,2024-03-05,CHIPS-HOT-1234,LOT45357, 274 
4385,2024-03-05,CHIPS-HOT-1234,LOT45357, 60 
4386,2024-03-06,CHIPS-HOT-1234,LOT45357, 65 
4387,2024-03-06,CHIPS-HOT-1234,LOT45357, 198 
4388,2024-03-06,CHIPS-HOT-1234,LOT45358, 126 
4389,2024-03-06,CHIPS-HOT-1234,LOT45358, 468 
4390,2024-03-06,CHIPS-HOT-1234,LOT45358, 99 
4391,2024-03-06,CHIPS-HOT-1234,LOT45358, 390 
4392,2024-03-06,CHIPS-CHEESE-1234,LOT45358, 390 
4393,2024-03-06,CHIPS-CHEESE-1234,LOT45358, 392 
4394,2024-03-06,CHIPS-CHEESE-1234,LOT45358, 31 
4395,2024-03-06,CHIPS-HOT-1234,LOT45358, 150 
4396,2024-03-06,CHIPS-HOT-1234,LOT45358, 248 
4397,2024-03-06,CHIPS-HOT-1234,LOT45358, 312 
4398,2024-03-07,CHIPS-MINI-1234,LOT45358, 468 
4399,2024-03-07,CHIPS-JUMBO-1234,LOT45358, 121 
4400,2024-03-07,CHIPS-JUMBO-1234,LOT45359, 126 
4401,2024-03-07,CHIPS-JUMBO-1234,LOT45359, 390 
4402,2024-03-07,CHIPS-JUMBO-1234,LOT45359, 234 
4403,2024-03-07,CHIPS-JUMBO-1234,LOT45359, 181 
4404,2024-03-07,CHIPS-JUMBO-1234,LOT45359, 393 
4405,2024-03-07,CHIPS-MINI-1234,LOT45359," 2,397 "
4406,2024-03-07,CHIPS-MINI-1234,LOT45359," 3,825 "
4407,2024-03-07,CHIPS-MINI-1234,LOT45359, 162 
4408,2024-03-08,CHIPS-HOT-1234,LOT45359, 252 
4409,2024-03-08,CHIPS-CHEESE-1234,LOT45360, 252 
4410,2024-03-08,CHIPS-CHEESE-1234,LOT45360, 252 
4411,2024-03-08,CHIPS-HOT-1234,LOT45360, 216 
4412,2024-03-08,CHIPS-HOT-1234,LOT45360, 272 
4413,2024-03-08,CHIPS-HOT-1234,LOT45360, 393 
4414,2024-03-08,CHIPS-CHEESE-1234,LOT45360, 390 
4415,2024-03-08,CHIPS-CHEESE-1234,LOT45360, 61 
4416,2024-03-11,CHIPS-KETTLE-1234,LOT45362, 695 
4417,2024-03-11,CHIPS-TOMYUM-1234,LOT45362, 100 
4418,2024-03-11,CHIPS-TOMYUM-1234,LOT45363, 252 
4419,2024-03-11,CHIPS-TOMYUM-1234,LOT45363, 391 
4420,2024-03-11,CHIPS-TOMYUM-1234,LOT45363, 103 
4421,2024-03-11,CHIPS-PEPPER-1234,LOT45363, 49 
4422,2024-03-11,CHIPS-SUGAR-1234,LOT45363, 249 
4423,2024-03-11,CHIPS-BAKED-1234,LOT45363, 179 
4424,2024-03-11,CHIPS-SALT-1234,LOT45363, 270 
4425,2024-03-11,CHIPS-SALT-1234,LOT45363, 23 
4426,2024-03-11,CHIPS-SALT-1234,LOT45363, 390 
4427,2024-03-11,CHIPS-PEPPER-1234,LOT45363," 5,834 "
4428,2024-03-12,CHIPS-MINI-1234,LOT45363, 390 
4429,2024-03-12,CHIPS-MINI-1234,LOT45363, 288 
4430,2024-03-12,CHIPS-MINI-1234,LOT45363, 216 
4431,2024-03-12,CHIPS-MINI-1234,LOT45364, 159 
4432,2024-03-12,CHIPS-MINI-1234,LOT45364, 390 
4433,2024-03-12,CHIPS-JUMBO-1234,LOT45364, 252 
4434,2024-03-12,CHIPS-JUMBO-1234,LOT45364, 390 
4435,2024-03-12,CHIPS-JUMBO-1234,LOT45364, 194 
4436,2024-03-12,CHIPS-MINI-1234,LOT45364, 252 
4437,2024-03-12,CHIPS-JUMBO-1234,LOT45364, 390 
4438,2024-03-12,CHIPS-MINI-1234,LOT45364," 2,292 "
4439,2024-03-13,CHIPS-HOT-1234,LOT45364, 504 
4440,2024-03-13,CHIPS-HOT-1234,LOT45364, 152 
4441,2024-03-13,CHIPS-HOT-1234,LOT45365, 390 
4443,2024-03-13,CHIPS-CHEESE-1234,LOT45365, 390 
4444,2024-03-13,CHIPS-CHEESE-1234,LOT45365, 276 
4445,2024-03-13,CHIPS-KETTLE-1234,LOT45365, 219 
4446,2024-03-13,CHIPS-KETTLE-1234,LOT45365, 104 
4447,2024-03-13,CHIPS-HOT-1234,LOT45365, 503 
4448,2024-03-13,CHIPS-CHEESE-1234,LOT45365," 5,633 "
4449,2024-03-14,CHIPS-CHEESE-1234,LOT45365, 252 
4450,2024-03-14,CHIPS-JUMBO-1234,LOT45365, 186 
4451,2024-03-14,CHIPS-JUMBO-1234,LOT45365, 44 
4452,2024-03-14,CHIPS-MINI-1234,LOT45366, 540 
4453,2024-03-14,CHIPS-MINI-1234,LOT45366, 13 
4454,2024-03-14,CHIPS-MINI-1234,LOT45366, 540 
4455,2024-03-14,CHIPS-MINI-1234,LOT45366," 2,506 "
4456,2024-03-14,CHIPS-JUMBO-1234,LOT45366," 2,764 "
4457,2024-03-14,CHIPS-MINI-1234,LOT45366, 390 
4458,2024-03-14,CHIPS-MINI-1234,LOT45366, 332 
4459,2024-03-14,CHIPS-CHEESE-1234,LOT45366, 315 
4460,2024-03-14,CHIPS-CHEESE-1234,LOT45366," 3,780 "
4461,2024-03-15,CHIPS-SUGAR-1234,LOT45366, 396 
4462,2024-03-15,CHIPS-SUGAR-1234,LOT45366, 270 
4463,2024-03-15,CHIPS-BAKED-1234,LOT45366, 390 
4464,2024-03-15,CHIPS-SUGAR-1234,LOT45367, 149 
4465,2024-03-15,CHIPS-MINI-1234,LOT45367, 252 
4466,2024-03-15,CHIPS-SUGAR-1234,LOT45367," 3,083 "
4467,2024-03-15,CHIPS-MINI-1234,LOT45367, 222 
4468,2024-03-18,CHIPS-SUGAR-1234,LOT45369, 106 
4469,2024-03-18,CHIPS-SUGAR-1234,LOT45369, 390 
4470,2024-03-18,CHIPS-TOMYUM-1234,LOT45370, 147 
4471,2024-03-18,CHIPS-PEPPER-1234,LOT45370, 70 
4472,2024-03-18,CHIPS-PEPPER-1234,LOT45370, 349 
4473,2024-03-18,CHIPS-SUGAR-1234,LOT45370," 3,634 "
4474,2024-03-18,CHIPS-TOMYUM-1234,LOT45370," 2,991 "
4475,2024-03-18,CHIPS-SALT-1234,LOT45370, 252 
4476,2024-03-18,CHIPS-SALT-1234,LOT45370, 129 
4477,2024-03-18,CHIPS-SALT-1234,LOT45370," 2,746 "
4478,2024-03-18,CHIPS-PEPPER-1234,LOT45370," 6,801 "
4479,2024-03-19,CHIPS-KETTLE-1234,LOT45370, 572 
4480,2024-03-19,CHIPS-JUMBO-1234,LOT45370, 270 
4481,2024-03-19,CHIPS-JUMBO-1234,LOT45371, 272 
4482,2024-03-19,CHIPS-JUMBO-1234,LOT45371, 390 
4483,2024-03-19,CHIPS-JUMBO-1234,LOT45371, 390 
4485,2024-03-19,CHIPS-MINI-1234,LOT45371, 390 
4486,2024-03-19,CHIPS-MINI-1234,LOT45371, 390 
4487,2024-03-19,CHIPS-MINI-1234,LOT45371, 252 
4488,2024-03-19,CHIPS-MINI-1234,LOT45371, 144 
4489,2024-03-19,CHIPS-MINI-1234,LOT45371," 9,244 "
4490,2024-03-19,CHIPS-JUMBO-1234,LOT45371," 3,080 "
4491,2024-03-20,CHIPS-KETTLE-1234,LOT45371, 182 
4492,2024-03-20,CHIPS-KETTLE-1234,LOT45371, 623 
4493,2024-03-20,CHIPS-CHEESE-1234,LOT45371, 390 
4494,2024-03-20,CHIPS-CHEESE-1234,LOT45372, 252 
4495,2024-03-20,CHIPS-CHEESE-1234,LOT45372, 252 
4496,2024-03-20,CHIPS-CHEESE-1234,LOT45372, 168 
4497,2024-03-20,CHIPS-HOT-1234,LOT45372, 390 
4498,2024-03-20,CHIPS-HOT-1234,LOT45372, 391 
4499,2024-03-20,CHIPS-HOT-1234,LOT45372, 311 
4500,2024-03-21,CHIPS-JUMBO-1234,LOT45372, 87 
4501,2024-03-21,CHIPS-JUMBO-1234,LOT45372, 348 
4502,2024-03-21,CHIPS-BAKED-1234,LOT45372, 431 
4503,2024-03-21,CHIPS-SUGAR-1234,LOT45372, 131 
4504,2024-03-21,CHIPS-SUGAR-1234,LOT45372, 390 
4505,2024-03-21,CHIPS-SUGAR-1234,LOT45373, 180 
4506,2024-03-21,CHIPS-TOMYUM-1234,LOT45373, 103 
4507,2024-03-21,CHIPS-TOMYUM-1234,LOT45373, 228 
4508,2024-03-21,CHIPS-KETTLE-1234,LOT45373, 261 
4509,2024-03-21,CHIPS-JUMBO-1234,LOT45373, 78 
4510,2024-03-21,CHIPS-JUMBO-1234,LOT45373, 191 
4511,2024-03-21,CHIPS-JUMBO-1234,LOT45373, 390 
4512,2024-03-21,CHIPS-JUMBO-1234,LOT45373, 30 
4513,2024-03-21,CHIPS-JUMBO-1234,LOT45373," 2,402 "
4514,2024-03-21,CHIPS-SUGAR-1234,LOT45373," 3,211 "
4515,2024-03-22,CHIPS-JUMBO-1234,LOT45373, 188 
4516,2024-03-22,CHIPS-JUMBO-1234,LOT45373, 752 
4517,2024-03-22,CHIPS-CHEESE-1234,LOT45374, 390 
4518,2024-03-22,CHIPS-KETTLE-1234,LOT45374, 165 
4519,2024-03-22,CHIPS-BAKED-1234,LOT45374, 56 
4520,2024-03-22,CHIPS-BAKED-1234,LOT45374, 238 
4521,2024-03-22,CHIPS-BAKED-1234,LOT45374, 98 
4522,2024-03-22,CHIPS-CHEESE-1234,LOT45374, 252 
4523,2024-03-22,CHIPS-CHEESE-1234,LOT45374, 270 
4524,2024-03-22,CHIPS-CHEESE-1234,LOT45374, 55 
4525,2024-03-23,CHIPS-JUMBO-1234,LOT45374, 103 
4526,2024-03-23,CHIPS-JUMBO-1234,LOT45374, 270 
4527,2024-03-23,CHIPS-JUMBO-1234,LOT45375, 390 
4528,2024-03-23,CHIPS-JUMBO-1234,LOT45375, 220 
4529,2024-03-23,CHIPS-JUMBO-1234,LOT45375, 57 
4530,2024-03-23,CHIPS-MINI-1234,LOT45375, 124 
4531,2024-03-23,CHIPS-MINI-1234,LOT45375, 391 
4532,2024-03-23,CHIPS-MINI-1234,LOT45375," 9,809 "
4533,2024-03-25,CHIPS-TOMYUM-1234,LOT45376, 126 
4534,2024-03-25,CHIPS-TOMYUM-1234,LOT45377," 3,263 "
4535,2024-03-25,CHIPS-TOMYUM-1234,LOT45377, 393 
4536,2024-03-25,CHIPS-TOMYUM-1234,LOT45377, 34 
4537,2024-03-25,CHIPS-PEPPER-1234,LOT45377, 105 
4538,2024-03-25,CHIPS-PEPPER-1234,LOT45377, 390 
4539,2024-03-25,CHIPS-SALT-1234,LOT45377," 3,126 "
4540,2024-03-25,CHIPS-SALT-1234,LOT45377, 219 
